Student_ID,Age,Gender,Vocational_Program,Academic_Performance,Certifications_Count,Internship_Experience,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Job_ID,Job_Title,Required_Skill_1,Required_Skill_2,Required_Skill_3,Required_Skill_4,Required_Skill_5,Min_Experience_Months,Location,Job_Match
S0217,22,Male,Welder,84.54,4,8,0,3,3,7,0,J254,Plumbing Assistant,3,5,10,4,0,11,Kolkata,0
S0218,18,Female,IT Technician,55.58,2,4,9,2,10,0,8,J061,IT Support Technician,8,8,2,3,3,8,Pune,0
S0219,25,Male,Mechanic,72.77,0,12,9,8,6,7,0,J225,Plumbing Assistant,9,7,5,1,3,6,Chennai,1
S0220,18,Male,Carpenter,84.72,3,7,4,1,0,2,6,J103,Electrical Technician,0,2,3,7,2,10,Mumbai,0
S0221,28,Male,Welder,73.32,0,6,0,10,1,1,3,J048,IT Support Technician,4,0,3,1,3,5,Pune,1
S0222,18,Male,IT Technician,78.72,5,6,2,2,9,4,2,J225,IT Support Technician,4,2,5,1,4,1,Pune,1
S0223,19,Male,IT Technician,64.88,4,3,10,6,4,3,2,J233,Plumbing Assistant,3,4,8,5,6,5,Chennai,0
S0224,19,Male,IT Technician,53.7,2,1,3,1,0,2,10,J070,Welding Operator,10,7,8,4,7,4,Delhi,0
S0225,29,Female,Plumber,68.32,1,4,1,0,0,1,8,J047,Plumbing Assistant,1,9,8,1,4,8,Bangalore,0
S0226,23,Male,Electrician,65.78,0,10,4,8,7,10,5,J228,Plumbing Assistant,5,3,7,9,2,11,Bangalore,0
S0227,24,Female,Mechanic,84.68,4,10,0,9,4,0,6,J010,Automobile Mechanic,10,4,1,2,7,0,Delhi,0
S0228,22,Female,Welder,59.76,3,2,9,10,7,7,6,J185,Automobile Mechanic,10,4,2,4,8,4,Mumbai,0
S0229,18,Male,Plumber,88.67,2,8,1,4,3,4,9,J080,Electrical Technician,2,9,6,7,4,2,Mumbai,0
S0230,18,Male,Welder,88.33,1,5,8,3,7,7,1,J013,Electrical Technician,2,10,5,2,8,8,Mumbai,0
S0231,20,Male,Welder,59.91,0,0,5,4,1,9,3,J084,Welding Operator,1,2,6,9,7,11,Delhi,0
S0232,19,Female,Carpenter,63.92,3,2,6,0,8,9,0,J086,Automobile Mechanic,4,4,4,3,8,0,Kolkata,1
S0233,22,Male,Carpenter,85.82,1,11,4,6,7,1,3,J157,Woodwork Assistant,5,7,7,4,8,5,Pune,0
S0234,29,Female,Carpenter,88.66,5,3,1,3,5,5,1,J144,Electrical Technician,1,7,2,6,8,2,Kolkata,0
S0235,27,Male,Plumber,67.74,4,8,10,3,3,0,1,J063,Electrical Technician,10,4,10,7,3,0,Delhi,0
S0236,23,Male,Welder,62.84,5,10,2,10,4,10,7,J043,Automobile Mechanic,0,0,5,7,9,10,Kolkata,1
S0237,24,Female,Electrician,71.04,4,5,5,2,5,6,5,J158,Automobile Mechanic,1,10,3,2,8,2,Mumbai,1
S0238,21,Female,Mechanic,77.51,3,3,9,5,0,2,6,J185,Welding Operator,2,10,7,6,0,1,Kolkata,0
S0239,24,Male,Carpenter,60.94,5,0,3,3,6,8,10,J286,Automobile Mechanic,7,8,7,9,9,9,Delhi,0
S0240,28,Female,Carpenter,79.46,4,7,1,8,2,5,3,J024,Plumbing Assistant,0,10,10,6,8,11,Pune,0
S0241,25,Female,Welder,52.07,2,10,0,8,10,5,7,J205,IT Support Technician,4,1,7,8,6,11,Kolkata,0
S0242,28,Female,Welder,51.97,3,1,1,6,5,1,1,J224,Woodwork Assistant,4,7,5,3,0,11,Kolkata,0
S0243,18,Female,Plumber,65.45,4,10,3,3,2,7,6,J101,IT Support Technician,5,7,2,6,6,7,Kolkata,1
S0244,23,Female,Plumber,64.14,0,10,1,2,9,8,4,J204,Plumbing Assistant,8,0,4,7,2,2,Kolkata,1
S0245,25,Male,Carpenter,62.63,4,7,1,2,7,3,1,J008,Plumbing Assistant,4,0,8,3,4,10,Pune,0
S0246,22,Male,Welder,69.64,5,5,1,5,7,6,3,J172,IT Support Technician,2,1,6,10,4,6,Delhi,0
S0247,21,Female,Electrician,62.83,2,7,1,8,3,8,4,J208,Plumbing Assistant,10,9,2,1,9,9,Chennai,0
S0248,19,Male,Mechanic,57.69,1,5,10,10,6,4,1,J096,Electrical Technician,5,9,5,2,8,5,Kolkata,1
S0249,23,Male,Welder,62.38,1,4,5,6,10,5,2,J162,IT Support Technician,0,2,0,6,1,6,Chennai,0
S0250,23,Female,Welder,89.0,4,4,9,7,2,4,8,J291,Plumbing Assistant,10,10,3,3,7,10,Pune,0
S0251,28,Male,IT Technician,66.44,1,9,10,4,6,10,6,J096,Electrical Technician,10,3,2,9,2,6,Delhi,1
S0252,18,Female,Plumber,67.79,4,9,4,1,4,6,6,J145,Automobile Mechanic,4,5,6,4,6,9,Bangalore,1
S0253,26,Female,Mechanic,73.06,2,10,3,0,5,2,10,J258,Woodwork Assistant,3,4,5,8,5,0,Chennai,1
S0254,29,Male,Carpenter,89.33,1,7,4,3,1,6,4,J300,Woodwork Assistant,9,10,0,10,6,3,Delhi,0
S0255,28,Female,Welder,59.66,5,6,6,8,3,4,8,J102,Plumbing Assistant,10,10,2,5,1,3,Bangalore,0
S0256,23,Female,Carpenter,77.25,5,7,9,10,3,4,4,J177,Woodwork Assistant,6,0,1,8,8,4,Kolkata,1
S0257,20,Female,Welder,78.64,0,11,7,3,3,6,10,J110,Electrical Technician,6,1,4,3,1,9,Pune,1
S0258,21,Female,Carpenter,74.29,4,7,4,5,5,5,9,J198,Automobile Mechanic,1,9,7,4,7,4,Pune,1
S0259,29,Female,Mechanic,53.54,1,6,4,4,8,7,3,J129,Plumbing Assistant,1,1,10,10,2,7,Delhi,0
S0260,28,Male,Plumber,77.07,5,1,6,7,8,4,2,J137,Welding Operator,10,9,7,7,2,3,Mumbai,0
S0261,21,Male,Mechanic,52.56,2,10,3,9,5,9,10,J027,IT Support Technician,0,6,3,2,4,12,Bangalore,0
S0262,20,Female,IT Technician,73.85,2,8,4,8,10,10,2,J137,Woodwork Assistant,5,0,8,5,2,0,Mumbai,1
S0263,27,Female,Electrician,79.58,0,12,1,5,6,4,0,J164,Woodwork Assistant,0,8,1,9,5,4,Pune,0
S0264,20,Male,Plumber,58.44,2,6,2,2,3,9,5,J131,Plumbing Assistant,5,2,10,5,1,0,Pune,1
S0265,20,Female,Mechanic,83.66,2,11,4,0,5,8,10,J151,IT Support Technician,7,0,5,0,8,11,Kolkata,1
S0266,21,Male,IT Technician,51.21,1,10,0,7,7,2,8,J246,IT Support Technician,8,5,5,8,4,2,Kolkata,1
S0267,24,Female,Electrician,83.75,4,5,10,10,7,2,9,J110,Woodwork Assistant,8,4,3,1,1,7,Chennai,0
S0268,21,Female,IT Technician,68.41,3,8,4,2,4,8,3,J073,Woodwork Assistant,0,9,2,0,5,9,Pune,0
S0269,26,Female,Welder,58.7,2,12,5,2,2,4,7,J286,Welding Operator,10,6,8,6,3,4,Kolkata,0
S0270,18,Female,Welder,55.35,2,0,7,2,7,10,7,J275,IT Support Technician,3,7,3,0,8,6,Chennai,0
S0271,25,Female,Carpenter,88.13,3,10,2,9,9,1,9,J067,Electrical Technician,2,0,8,10,10,0,Bangalore,1
S0272,24,Female,Plumber,52.91,2,1,1,8,6,5,6,J050,Plumbing Assistant,9,9,4,8,2,5,Mumbai,0
S0273,19,Female,Welder,57.96,1,12,7,0,7,2,2,J003,Plumbing Assistant,5,10,10,6,4,11,Bangalore,0
S0274,25,Male,IT Technician,63.91,1,0,5,3,3,3,9,J226,Welding Operator,7,9,5,5,6,7,Mumbai,0
S0275,18,Male,Plumber,74.81,3,9,8,7,2,0,0,J066,Welding Operator,7,1,6,8,0,5,Delhi,1
S0276,28,Male,Welder,71.79,5,11,0,3,5,3,10,J155,Electrical Technician,0,6,4,0,0,3,Bangalore,1
S0277,29,Female,Carpenter,55.03,2,2,10,2,7,7,5,J111,Automobile Mechanic,1,10,9,8,2,10,Delhi,0
S0278,26,Female,Mechanic,61.59,5,10,8,9,0,7,5,J296,Plumbing Assistant,8,5,9,5,6,7,Mumbai,1
S0279,26,Female,Carpenter,59.55,2,4,0,3,4,6,7,J256,IT Support Technician,9,10,7,10,2,7,Pune,0
S0280,19,Female,Electrician,58.54,4,0,8,5,9,8,3,J274,Woodwork Assistant,7,5,5,10,2,5,Pune,0
S0281,24,Female,Welder,66.45,2,3,7,2,3,9,3,J155,Electrical Technician,5,10,7,6,9,7,Chennai,0
S0282,27,Female,Electrician,78.16,1,12,5,8,5,0,4,J139,Plumbing Assistant,9,6,2,9,2,11,Bangalore,1
S0283,20,Female,Electrician,58.7,0,7,8,4,5,2,7,J167,IT Support Technician,4,4,8,8,9,5,Bangalore,0
S0284,24,Male,IT Technician,64.67,0,5,9,10,3,3,10,J019,Electrical Technician,4,4,5,7,5,3,Chennai,1
S0285,29,Female,Plumber,65.64,0,12,4,9,8,7,6,J223,Automobile Mechanic,10,5,8,0,3,10,Chennai,1
S0286,27,Male,IT Technician,89.06,0,0,4,8,8,9,9,J057,IT Support Technician,9,9,1,8,2,11,Kolkata,0
S0287,26,Male,Welder,88.19,5,11,1,3,7,0,4,J294,Plumbing Assistant,9,10,1,7,3,5,Pune,0
S0288,21,Female,Electrician,82.01,5,0,7,1,1,7,9,J133,Woodwork Assistant,10,1,3,6,6,8,Kolkata,0
S0289,29,Female,Mechanic,59.67,2,2,8,6,7,4,0,J292,IT Support Technician,0,0,2,1,2,7,Mumbai,0
S0290,18,Male,Electrician,52.72,5,9,3,1,2,2,8,J205,Plumbing Assistant,3,6,1,6,4,6,Pune,1
S0291,19,Male,Mechanic,62.68,2,7,9,3,1,2,2,J119,Electrical Technician,7,7,4,9,7,4,Bangalore,0
S0292,18,Female,IT Technician,60.67,4,10,6,7,10,5,3,J253,Automobile Mechanic,8,6,5,6,6,12,Chennai,0
S0293,29,Female,IT Technician,70.24,2,10,5,10,0,9,7,J085,IT Support Technician,2,5,5,10,8,6,Chennai,0
S0294,22,Male,Plumber,81.11,0,7,0,4,1,5,8,J185,Electrical Technician,0,6,0,9,3,0,Pune,1
S0295,22,Female,Electrician,84.33,3,12,4,3,1,2,5,J225,Electrical Technician,6,5,5,4,10,7,Delhi,0
S0296,28,Female,Carpenter,83.79,3,2,7,7,4,4,9,J148,Welding Operator,6,8,5,9,6,4,Kolkata,0
S0297,24,Female,IT Technician,64.39,1,6,2,6,5,0,3,J280,Electrical Technician,8,6,5,2,0,6,Pune,1
S0298,26,Male,IT Technician,77.49,1,11,5,10,5,10,2,J227,IT Support Technician,9,8,6,2,9,6,Pune,0
S0299,26,Male,Plumber,62.51,2,2,5,9,5,8,8,J286,Automobile Mechanic,8,2,2,6,1,7,Delhi,0
S0300,20,Male,Mechanic,52.44,3,3,1,3,8,3,7,J284,Woodwork Assistant,9,6,6,0,9,6,Chennai,0
S0301,20,Female,Plumber,78.06,0,8,9,2,2,8,10,J181,Welding Operator,10,1,4,3,2,5,Bangalore,1
S0302,20,Female,Electrician,50.39,5,12,9,7,0,9,1,J109,Electrical Technician,9,10,7,6,8,11,Bangalore,0
S0303,21,Male,Welder,66.37,0,3,2,10,1,2,7,J135,IT Support Technician,2,9,0,8,8,5,Delhi,0
S0304,25,Male,Welder,63.18,0,2,10,10,5,6,9,J291,Plumbing Assistant,0,7,9,0,5,4,Kolkata,0
S0305,23,Male,Mechanic,77.74,2,4,9,5,0,10,2,J290,Welding Operator,8,2,5,2,10,4,Mumbai,1
S0306,25,Female,IT Technician,80.65,2,6,0,9,8,8,4,J103,Automobile Mechanic,4,10,6,10,9,3,Pune,0
S0307,18,Male,Mechanic,62.16,4,4,3,8,8,2,4,J201,Plumbing Assistant,3,3,6,4,0,6,Bangalore,0
S0308,25,Male,IT Technician,82.47,0,3,2,9,1,0,9,J117,Automobile Mechanic,10,9,1,5,8,12,Mumbai,0
S0309,21,Female,IT Technician,61.76,0,7,1,7,10,7,2,J029,Plumbing Assistant,6,3,1,3,4,11,Pune,0
S0310,28,Female,Welder,67.85,2,3,6,6,1,8,2,J027,Woodwork Assistant,1,0,3,10,5,10,Kolkata,0
S0311,18,Female,Mechanic,79.08,2,1,1,2,1,7,4,J013,Automobile Mechanic,0,0,8,4,1,2,Delhi,0
S0312,25,Male,Plumber,77.72,4,9,2,4,10,10,7,J042,Plumbing Assistant,10,1,3,10,1,4,Kolkata,1
S0313,21,Female,IT Technician,89.49,4,12,6,5,0,9,0,J224,Automobile Mechanic,3,10,5,6,5,2,Chennai,0
S0314,23,Female,Carpenter,59.01,1,5,0,9,7,7,6,J021,Welding Operator,3,9,2,3,4,7,Kolkata,0
S0315,25,Male,Carpenter,76.49,3,1,5,3,0,8,0,J136,Automobile Mechanic,3,2,0,2,10,4,Delhi,0
S0316,21,Female,Plumber,74.39,0,2,3,2,6,4,4,J221,IT Support Technician,4,5,3,0,9,10,Delhi,0
S0317,20,Male,Carpenter,86.6,0,0,3,0,4,3,9,J145,Automobile Mechanic,6,8,5,5,8,12,Kolkata,0
S0318,26,Male,Electrician,56.25,4,4,7,1,7,0,3,J010,Plumbing Assistant,3,4,4,4,7,9,Pune,0
S0319,20,Female,IT Technician,80.07,4,8,2,4,4,4,3,J225,Automobile Mechanic,10,0,9,10,9,5,Delhi,0
S0320,26,Female,Plumber,72.73,1,1,7,2,3,0,6,J141,Woodwork Assistant,10,2,7,10,8,0,Chennai,0
S0321,19,Female,Mechanic,60.99,3,11,0,1,10,6,0,J106,Electrical Technician,1,3,7,4,0,10,Mumbai,1
S0322,19,Female,IT Technician,68.98,1,6,10,2,5,5,5,J268,Welding Operator,5,8,8,10,0,3,Kolkata,0
S0323,19,Female,Plumber,63.35,3,4,10,1,1,5,9,J194,IT Support Technician,3,0,6,2,1,8,Delhi,0
S0324,23,Female,Welder,73.17,5,1,4,6,6,4,7,J128,Plumbing Assistant,7,8,6,5,9,4,Pune,0
S0325,20,Male,Mechanic,85.56,0,7,9,5,4,3,6,J213,Automobile Mechanic,10,5,8,4,4,0,Pune,0
S0326,26,Male,Welder,72.77,1,10,3,4,4,0,0,J151,Automobile Mechanic,1,5,5,5,3,3,Pune,0
S0327,21,Female,IT Technician,75.27,4,12,2,10,2,1,1,J180,Automobile Mechanic,10,6,8,0,2,11,Mumbai,0
S0328,18,Male,Mechanic,70.75,1,12,5,0,5,4,5,J026,Welding Operator,9,8,4,5,7,5,Chennai,0
S0329,21,Female,Carpenter,52.05,5,5,4,6,0,2,5,J015,IT Support Technician,8,7,2,9,0,6,Kolkata,0
S0330,18,Male,Plumber,59.31,1,3,0,10,10,6,3,J022,Electrical Technician,10,4,6,1,0,6,Delhi,0
S0331,22,Male,IT Technician,69.68,0,12,2,9,8,0,7,J065,Woodwork Assistant,3,2,3,0,1,7,Mumbai,1
S0332,21,Male,Electrician,62.41,5,3,0,4,9,7,5,J251,IT Support Technician,0,2,3,0,5,4,Chennai,0
S0333,25,Female,Mechanic,57.27,4,1,6,10,7,5,10,J021,Woodwork Assistant,1,9,10,4,7,5,Bangalore,0
S0334,25,Male,Mechanic,70.17,4,2,5,10,5,4,7,J233,IT Support Technician,3,4,8,1,1,10,Delhi,0
S0335,24,Female,IT Technician,62.91,2,6,1,6,3,0,4,J016,Plumbing Assistant,5,5,2,8,0,10,Pune,0
S0336,20,Male,IT Technician,60.32,5,2,2,3,6,4,3,J272,Electrical Technician,2,7,7,3,7,1,Pune,0
S0337,18,Male,Welder,68.56,2,12,0,5,10,9,5,J205,Electrical Technician,10,9,7,0,2,11,Chennai,1
S0338,18,Male,Carpenter,55.33,2,4,6,0,3,8,9,J298,Welding Operator,0,1,3,2,10,9,Mumbai,0
S0339,29,Male,Welder,87.11,0,9,5,1,3,5,3,J160,IT Support Technician,5,4,4,9,6,11,Pune,0
S0340,28,Male,Welder,84.71,1,5,9,6,2,5,3,J041,Automobile Mechanic,6,8,7,2,1,1,Kolkata,1
S0341,20,Female,Carpenter,78.3,4,5,2,2,1,10,2,J108,Electrical Technician,0,9,5,3,2,2,Mumbai,1
S0342,23,Female,Electrician,54.25,4,3,9,0,2,8,3,J125,IT Support Technician,10,10,1,1,10,3,Pune,0
S0343,24,Male,Welder,81.04,1,5,2,7,0,4,0,J152,Automobile Mechanic,3,0,5,9,10,5,Kolkata,0
S0344,23,Male,Welder,82.32,4,2,6,4,1,0,10,J013,Welding Operator,4,9,8,1,8,5,Chennai,0
S0345,23,Male,Mechanic,80.71,1,6,6,0,2,10,5,J203,IT Support Technician,8,9,8,9,9,2,Chennai,0
S0346,23,Male,Carpenter,54.56,5,6,5,6,10,10,0,J079,IT Support Technician,3,4,7,7,0,0,Mumbai,1
S0347,20,Female,Plumber,75.76,0,3,6,1,5,7,4,J042,Plumbing Assistant,9,0,9,5,6,2,Mumbai,0
S0348,23,Male,Electrician,83.37,0,1,9,2,10,7,7,J169,IT Support Technician,1,1,4,8,4,3,Kolkata,0
S0349,25,Female,Electrician,73.09,0,10,3,7,4,10,4,J249,Plumbing Assistant,7,7,4,7,7,8,Delhi,1
S0350,28,Male,Carpenter,75.86,1,6,2,6,10,10,8,J121,Automobile Mechanic,4,4,3,0,8,9,Mumbai,0
S0351,28,Female,IT Technician,68.33,1,2,8,0,0,9,10,J272,Automobile Mechanic,1,0,5,4,10,7,Pune,0
S0352,19,Male,IT Technician,71.15,3,0,4,0,3,0,1,J300,Electrical Technician,0,6,6,2,7,12,Delhi,0
S0353,22,Male,Mechanic,51.38,4,1,1,3,7,1,8,J209,Welding Operator,5,3,9,9,9,3,Delhi,0
S0354,18,Female,Mechanic,75.56,4,9,8,1,0,9,9,J158,Plumbing Assistant,2,0,1,1,10,6,Delhi,1
S0355,29,Male,Carpenter,53.26,3,8,8,1,7,2,0,J121,Electrical Technician,4,3,1,10,8,12,Chennai,0
S0356,18,Male,Mechanic,67.4,3,11,10,0,9,1,6,J227,Woodwork Assistant,6,7,7,1,4,12,Chennai,0
S0357,22,Male,Electrician,61.71,0,7,5,10,1,3,1,J024,Electrical Technician,2,9,8,8,5,8,Delhi,0
S0358,29,Female,Electrician,71.82,3,5,0,2,3,9,4,J230,Automobile Mechanic,3,7,4,2,10,1,Delhi,0
S0359,20,Male,Plumber,55.34,1,5,4,6,9,7,8,J026,Woodwork Assistant,7,5,4,0,2,2,Chennai,1
S0360,21,Male,IT Technician,77.67,2,0,6,4,8,7,9,J058,Electrical Technician,6,2,0,7,6,0,Kolkata,1
S0361,20,Female,Carpenter,81.8,1,1,8,9,7,5,3,J265,IT Support Technician,4,9,4,5,6,7,Pune,0
S0362,18,Female,Welder,56.53,3,3,8,8,9,9,8,J126,Welding Operator,2,10,3,0,6,1,Bangalore,1
S0363,18,Female,IT Technician,54.17,4,2,9,2,10,2,10,J275,Plumbing Assistant,9,1,6,5,3,6,Mumbai,0
S0364,29,Male,Welder,55.82,1,0,5,5,5,4,4,J028,IT Support Technician,10,1,6,6,4,6,Delhi,0
S0365,29,Male,Plumber,85.09,4,7,1,6,3,2,7,J128,Woodwork Assistant,8,2,8,4,1,10,Chennai,0
S0366,22,Male,Plumber,71.13,1,6,3,10,3,7,0,J094,Welding Operator,8,0,0,6,2,2,Delhi,1
S0367,23,Female,Mechanic,68.69,4,3,8,6,1,10,5,J191,Electrical Technician,7,6,10,6,0,1,Delhi,1
S0368,20,Male,Plumber,54.27,5,11,7,10,4,5,9,J272,IT Support Technician,0,1,1,10,4,2,Delhi,1
S0369,29,Male,Plumber,75.98,1,11,7,5,8,8,8,J005,Automobile Mechanic,8,6,1,4,4,11,Delhi,1
S0370,26,Female,Welder,84.72,4,8,5,8,2,4,1,J157,Automobile Mechanic,7,8,7,1,3,7,Kolkata,0
S0371,22,Female,Mechanic,83.13,2,10,7,10,3,5,5,J052,Welding Operator,1,5,3,6,1,11,Mumbai,0
S0372,25,Female,Plumber,75.04,0,3,4,0,10,6,9,J243,Automobile Mechanic,8,4,0,10,2,8,Mumbai,0
S0373,18,Female,IT Technician,53.01,1,0,7,0,9,6,3,J151,Plumbing Assistant,3,2,5,5,9,10,Chennai,0
S0374,22,Female,Plumber,54.5,2,9,5,8,4,7,4,J262,Welding Operator,10,6,8,9,8,7,Kolkata,0
S0375,20,Male,Mechanic,51.97,0,0,1,3,1,6,6,J080,Welding Operator,6,10,0,2,4,10,Kolkata,0
S0376,29,Female,Carpenter,60.3,1,0,2,6,0,0,8,J183,Automobile Mechanic,9,10,5,5,4,1,Mumbai,0
S0377,18,Male,Mechanic,55.43,2,0,5,4,5,5,0,J107,Welding Operator,5,8,0,0,8,11,Chennai,0
S0378,21,Male,Welder,60.4,2,3,4,8,3,2,0,J154,Electrical Technician,7,8,6,9,5,12,Kolkata,0
S0379,22,Female,Carpenter,65.4,5,0,1,2,3,6,5,J293,Woodwork Assistant,8,1,3,1,5,8,Chennai,0
S0380,24,Female,IT Technician,87.72,2,1,10,7,8,5,6,J205,IT Support Technician,0,6,6,6,3,5,Mumbai,0
S0381,18,Female,Electrician,74.42,5,3,3,1,8,8,3,J116,Woodwork Assistant,7,4,1,4,9,11,Delhi,0
S0382,20,Male,Mechanic,83.4,3,6,2,9,10,5,2,J017,IT Support Technician,8,9,0,10,1,1,Pune,1
S0383,19,Female,Welder,78.41,4,1,0,3,0,1,2,J288,Automobile Mechanic,9,7,4,8,5,8,Pune,0
S0384,26,Female,IT Technician,54.5,0,7,7,9,3,3,9,J156,Plumbing Assistant,7,0,8,8,2,4,Pune,1
S0385,27,Female,Carpenter,79.44,4,12,8,6,1,2,3,J025,Plumbing Assistant,0,7,7,8,5,5,Kolkata,0
S0386,23,Female,IT Technician,61.0,4,6,3,9,7,9,9,J278,Automobile Mechanic,8,9,8,3,10,0,Chennai,0
S0387,27,Female,Mechanic,75.56,5,8,5,2,10,8,9,J126,Automobile Mechanic,4,5,5,9,1,11,Delhi,0
S0388,20,Male,Plumber,63.64,4,5,7,8,4,2,3,J300,Welding Operator,3,8,6,8,5,12,Mumbai,0
S0389,25,Male,Mechanic,89.91,2,3,4,8,8,2,6,J276,Plumbing Assistant,10,6,8,3,8,1,Bangalore,0
S0390,25,Male,Electrician,60.54,5,5,5,3,4,9,1,J178,Woodwork Assistant,2,10,7,2,2,0,Pune,0
S0391,19,Female,Mechanic,61.17,4,3,10,6,3,1,10,J047,Automobile Mechanic,2,8,9,2,5,3,Kolkata,0
S0392,23,Female,Carpenter,87.23,5,6,5,10,1,9,1,J200,Woodwork Assistant,10,3,1,2,4,1,Kolkata,1
S0393,24,Female,Carpenter,50.99,3,8,6,0,6,9,4,J051,IT Support Technician,9,3,4,10,0,12,Chennai,0
S0394,19,Male,Mechanic,77.87,5,2,0,5,6,0,8,J295,Woodwork Assistant,3,10,9,2,1,0,Mumbai,0
S0395,28,Female,Carpenter,79.01,1,2,6,0,2,4,3,J270,Plumbing Assistant,6,9,8,0,6,2,Pune,0
S0396,27,Female,Plumber,83.46,2,1,1,0,3,6,10,J197,IT Support Technician,10,0,4,0,2,3,Mumbai,0
S0397,19,Female,IT Technician,88.98,0,0,3,8,7,7,4,J021,Woodwork Assistant,7,3,0,0,7,3,Kolkata,0
S0398,27,Male,Mechanic,89.02,1,0,0,8,1,5,9,J143,Welding Operator,7,3,3,9,10,2,Kolkata,0
S0399,18,Female,Plumber,52.61,1,12,4,9,7,10,2,J248,Welding Operator,1,1,5,7,6,1,Pune,1
S0400,25,Male,IT Technician,82.87,1,2,5,5,9,2,6,J001,Plumbing Assistant,6,2,1,9,6,11,Pune,0
S0401,18,Female,IT Technician,75.85,4,6,10,3,4,8,5,J274,Welding Operator,3,0,0,3,4,7,Chennai,0
S0402,26,Male,Plumber,75.89,5,10,9,3,7,8,9,J241,Automobile Mechanic,4,0,2,5,9,9,Chennai,1
S0403,28,Male,Welder,55.13,5,8,4,1,5,10,7,J058,IT Support Technician,6,10,0,7,3,12,Bangalore,0
S0404,23,Male,Mechanic,76.01,4,1,4,0,7,8,0,J126,Plumbing Assistant,8,10,10,5,0,10,Delhi,0
S0405,24,Female,IT Technician,89.3,2,6,7,9,1,3,1,J052,IT Support Technician,1,2,1,9,6,1,Chennai,1
S0406,27,Female,IT Technician,86.47,4,0,1,9,2,7,3,J223,Woodwork Assistant,0,8,1,3,7,4,Delhi,0
S0407,24,Male,Carpenter,67.57,4,1,6,9,2,9,10,J269,Automobile Mechanic,10,2,8,6,9,6,Kolkata,0
S0408,27,Male,IT Technician,51.6,4,5,2,1,5,5,0,J096,Plumbing Assistant,2,2,4,4,9,8,Bangalore,0
S0409,20,Female,Plumber,64.49,2,10,6,3,10,2,7,J273,Woodwork Assistant,4,8,8,5,10,11,Bangalore,0
S0410,19,Female,IT Technician,83.06,2,4,1,8,7,7,2,J061,Woodwork Assistant,10,6,9,7,8,2,Bangalore,0
S0411,26,Male,Welder,78.06,3,7,3,1,1,3,5,J181,Woodwork Assistant,5,7,1,9,7,0,Mumbai,0
S0412,25,Female,Mechanic,68.37,3,11,4,0,9,0,5,J133,Woodwork Assistant,10,1,7,1,2,8,Pune,0
S0413,29,Female,Mechanic,52.2,3,10,2,2,6,0,0,J089,Woodwork Assistant,6,10,8,2,4,0,Pune,0
S0414,27,Female,IT Technician,67.08,3,1,9,2,7,0,9,J173,Plumbing Assistant,8,6,1,4,4,7,Kolkata,0
S0415,24,Female,Electrician,68.76,5,0,3,8,3,9,7,J005,Welding Operator,8,1,0,3,3,1,Mumbai,0
S0416,26,Male,Electrician,87.14,1,6,6,2,6,6,9,J204,Woodwork Assistant,0,9,6,1,10,6,Mumbai,1
S0417,21,Female,Plumber,75.64,1,5,2,1,8,0,6,J162,Automobile Mechanic,8,6,6,0,8,11,Bangalore,0
S0418,21,Female,Electrician,62.47,3,7,3,1,1,7,6,J061,Plumbing Assistant,9,8,1,9,8,2,Mumbai,0
S0419,18,Male,Plumber,71.01,3,10,6,4,9,7,1,J190,Electrical Technician,1,1,7,2,2,5,Kolkata,1
S0420,25,Male,Carpenter,52.64,0,12,1,4,0,5,3,J063,Welding Operator,6,9,5,6,5,5,Kolkata,0
S0421,29,Female,Plumber,88.9,1,7,5,6,2,10,7,J044,Automobile Mechanic,8,1,7,10,5,3,Mumbai,1
S0422,20,Female,Electrician,64.4,0,1,6,0,5,6,10,J239,Woodwork Assistant,3,5,5,9,2,7,Pune,0
S0423,24,Female,IT Technician,69.11,0,7,3,1,9,8,6,J028,Plumbing Assistant,7,4,10,9,10,11,Kolkata,0
S0424,29,Female,Carpenter,64.21,4,5,0,7,2,3,4,J198,Plumbing Assistant,3,1,9,0,6,11,Pune,0
S0425,19,Male,Electrician,77.3,5,8,0,5,9,5,1,J269,Woodwork Assistant,9,10,2,2,2,4,Delhi,0
S0426,19,Male,Plumber,76.49,2,11,10,9,5,7,5,J171,Automobile Mechanic,9,2,1,5,9,6,Mumbai,1
S0427,24,Male,Welder,78.61,1,6,3,3,8,5,7,J030,Plumbing Assistant,2,0,9,8,5,12,Bangalore,0
S0428,23,Female,Mechanic,60.73,3,1,7,6,2,9,0,J154,IT Support Technician,5,9,8,1,9,4,Bangalore,0
S0429,20,Female,Electrician,62.63,3,7,4,9,9,1,9,J209,Welding Operator,8,2,2,2,0,12,Kolkata,0
S0430,26,Female,Plumber,55.01,2,8,1,6,10,2,7,J063,Automobile Mechanic,9,6,9,6,1,11,Kolkata,0
S0431,27,Female,Carpenter,76.22,1,6,8,7,5,4,2,J057,Woodwork Assistant,5,3,10,6,6,3,Bangalore,0
S0432,23,Male,Electrician,51.59,3,3,2,6,4,5,5,J208,Automobile Mechanic,3,2,6,8,3,5,Delhi,0
S0433,27,Male,Electrician,73.91,3,8,8,0,7,9,4,J063,IT Support Technician,5,6,9,2,4,2,Bangalore,1
